Piure mere 365,81.7,9.2,2.2,6.2,0.1
Placinta clasica cu branza Bella,363,4,29,18,0
Pliculet cafea cu menta Jacobs Ice Coffee,425,8.8,15,62.5,0
Porc acru-dulce chinezesc,366,17,27,15,3
Praf budinca ciocolata Darling,358,3.9,1.9,79,0
Praf de budinca cocos Original Puding Dr. Oetker,105.8,2.9,3,16.6,0
Praf de budinca cu gust de ciocolata Cosmin,155,4.5,4.3,24.4,0
Praf de copt,0,0,0,0,0
Praf de crema vanilie Dr. Oetker,175,4,7.7,22.5,0
Praf de piure de cartofi,369,8.4,0.7,80,3
Preparat instant cu fidea si gust de pui Fidelicios,404,7.2,18.4,52.4,0.1
Pudra de roscove,222,4.6,0.7,88.9,39.8
Pudra de roscove Sano Vita,222,4.6,0.7,43,0
Pui cu caju chinezesti,117,9,5,4,0
Pui cu ciuperci chinezesti,84,7,4,5,2
Pui mexican Frosta,105.4,9.7,2,11.8,0
Pui picant cu alune chinezesti,130,12,5,11,3
Pulbere pentru bautura instant din cereale  Inka Grana,346,4.2,0.2,75,0
Rasol salau,88,17.1,1.2,0,0
Ravioli cu branza Monte Banato,371,13,7.7,61,0
Ravioli ricotta e spinaci,305,10,5.6,53.7,0
Salam vegetal cu ardei Cris-Tim,158.5,12.8,6.5,12.2,0
Salam vegetal cu ciuperci Cris-Tim,158.5,12.8,6.5,12.2,0
Salam vegetal cu masline Cris-Tim,158.5,12.8,6.5,12.2,0
Salam vegetal Fito-Fitt,150,18,6,8,0
Salata ardei capia cu usturoi Mega Image,69,1.1,4.5,5.7,1.7
Salata boeuf Mega Image,145,8.7,6.6,13.8,0
Salata casei Toppo Lidl,70,0.5,3.9,7.2,2
Salata cu ardei rosu si peste marinat Afrodita,182,3.1,6.7,27.2,0
Salata cu ton Sandwich Time ,86.4,7.7,2.6,8.8,1.4
Salata de alge cu somon Ocean Fish,218.7,6,19.9,5.5,0.8
Salata de ardei copti cu usturoi Toppo,50.2,0.8,3,5,0
Salata de carne 365,211,9.7,16.1,7.1,0
Salata de ciuperci cu maioneza Vico Delicatessen,160,4.6,12.8,6.6,0
Salata de humus cu boia Vernada,280,5.8,21,18.4,17.7
Salata de icre cu ceapa Carrefour,551,2,59.8,1.1,0
Salata de icre cu ceapa Nordika,574.1,4.4,61.7,0.3,0
Salata de oua,185.2,8.7,15.5,2.2,0
Salata de ton cu branza Delight,200,23,10,2.5,0
Salata de ton mediteraneana Neptun,104,7.6,6,4.8,0
Salata de ton Mediterranea Nostromo,180,7.5,15.6,2.4,0
Salata de ton mexicana Neptun,126,9.1,5.5,10,0
Salata de vinete cu ceapa 365 Mega Image,78,3,3.5,8.4,2.5
Salata de vinete cu maioneza 365 Mega Image,192,6.5,19.1,4.5,2.5
Salata de vinete si ardei copti Toppo,70.7,1.1,6.3,2.4,0
Salata de vinete Vico Delicatessen,61,2.6,3.5,4.8,0
Salata humus Mega Image,115,6.5,4.2,14.4,3.4
Salata humus Vico,188,2.8,17.5,5,0
Salata maxi Caesar McDonalds,335,23,19,18,3
Salata mediteraneana Sandwich Time,109,3.3,7.4,10,1.4
Salata Primavera McDonalds,15,1,0,3,1
Salata tzatziki Vico Delicatessen,170,2.9,15.1,5.7,0
"Sandwich turta orez, jambon curcan, unt eco Aldi R",382,7,30,20,0.7
Sarmale de post Mega Image,53.4,7.8,1.6,1.7,0
Sarmalute cu foi de vita La Grande Famiglia,169,2,13,16,0
Sirop agave Urtekram eco,300,0,0,75,0
Sirop de agave Allos Bio,312,1,1,75,0
Snitel congelat din piept de pui Ella Bella Transavia,205,14,9.5,14.2,0
Snitel piept de pui,226,14,12,16,0
Snitel vegetal Agricola,145,14,3,14,0
Snitel vegetal Baroni Lidl,138.8,0,0,0,0
Soia cuburi Inedit,223,51.5,1.5,1,0
Soia felii Cio,321,53.7,0.9,20.7,0
Soia felii Inedit Dr.Oetker,223,51.5,1.5,1,3
Soia granule Pan Angelli,357,48,1.5,32.5,3.5
Somon file cu sos de lamaie congelat Sunny Salmon Esva,217,14,17,1,0
Stir Fry Noodles Bami Goreng Vitasia,169,5.9,3.3,28,0
Stiuca gatita fara ulei,128,27.9,1,0,0
Suc de lamaie 100% Limmi,24.2,0.2,0.1,5.6,0
Suc natural de lamai mici limes Limmi,24.2,0.2,0,1.8,0
Sunca de porc cu legume ElPozo,176,10,12,7,0
Supa chinezeasca acra-iute,150,7,9,11,3.4
Supa crema cu cartofi Velicia Scandia ,51,1.4,2.1,6.5,0
Supa crema de ciuperci Knorr,18,0.7,0.2,3.3,0.1
Supa crema de legume Knorr,25,0.4,0.9,3.6,0.1
Supa crema de linte la plic Mammita,31,1.4,0.6,5,0
Supa crema de pui cu crutoane 5 min Maggi,357,8.8,14.7,46.1,2.7
Supa crema de rosii Velicia Scandia ,62,0.8,4.4,4.7,0
Supa crema rosii Weight Watchers,36,0.9,0.3,7.3,0.7
Supa cu fidea cu gust de branza SunPei,459,12.9,19.7,57.4,19.7
Supa cu fidea cu gust de tomate Sun Pei,417,12,13.4,62.1,0
Supa de gaina instant Mammita,39,1.3,1.3,5.6,0
Supa de linte cu carne de porc afumata Lidl,82,5.5,1.7,10,0
Supa de pui cu fidea Maggi,303,11.5,4.2,52.6,2.8
Supa de pui cu taitei Knorr,19,0.7,0.2,3.6,0.1
Supa de pui instant cu crutoane Knorr,383,10,12,58,1
Supa de pui instant cu crutoane Maggi,406,3.5,27,39,1
Supa de pui instant Mikado Lidl,21,0.9,0.3,3.5,2
Supa de pui Sunpei Lidl,463,9.6,18.1,64,20
Supa de vacuta cu fidea Maggi,332,14.1,8.5,48.1,2.5
Supa fidea cu rosii Rolton,480,7.9,22.8,60.8,2.1
Supa instant cu gust de pui Maggi,353,10.3,4.1,67.8,2
Supa instant cu taitei si gust de rata Mammita,87,1.8,3.6,11.9,0
"Supa instant cu taitei, pui si gust de curry Vifon",442,8,18,62,0
Supa instant de rosii cu taitei Maggi,358,8.4,8.5,59.3,5.2
Supa la plic cu gust de vita Fidelicios Maggie,404,7.2,18.5,52,0.1
Supa limpede de legume,6,0,0,1.2,0.4
Supa limpede de pui,15.2,1.9,0.6,0.4,0
Supa limpede de vita,10,1.6,0.4,0,0
Supa pui cu fidea Knorr,313,12.3,4.7,52.9,0
Supa rosii Arla,80,1.5,4.5,7,0
Suplimente Ketocal ,730,15.2,73,3,0
Taitei Shirataki Konjac,17,0,0.1,2,0
Tocana de legume frantuzeasca Delhaize 365,42,0.8,1.5,6.2,0
Tocana de legume Olympia,67,1.1,2.4,10.2,0
Tocana de legume Raureni,31.4,1.9,0.4,6.7,3.1
Tocanita porc cu ciuperci Traditii Scandia,132,15.3,10,3.6,0
Tofu,91,10,6,2,0
Tofu afumat Inedit,111.4,11.9,4,5,0
Tofu afumat Inedit,145,13.2,8.3,4.1,0
